DeltaCoin,RSI,SMA,MACD,DeltaBTC
1,63.05059850437896,0.12085777777777788,0.00043845575673719106,108.68000000000029
0,56.8833799107668,0.12065433333333342,0.0003922333173615039,-222.16999999999825
1,66.93709136501106,0.1205521111111112,0.0004032841919421881,-9.299999999995634
1,66.40951363129884,0.12038877777777784,0.0003381122654332741,148.5199999999968
1,62.31470020890378,0.1201902222222223,0.0002570366462828766,546.2799999999988
1,59.584209882191495,0.1200822222222223,0.00020133595934861137,75.51000000000204
1,52.96128961986218,0.12002800000000008,0.0001580621958892775,45.150000000001455
0,52.07276432293601,0.12003322222222229,0.00016487914222461375,-67.56999999999971
1,55.53925123742988,0.12001877777777785,0.00017902180256934574,34.18000000000029
0,49.93729554737819,0.12006155555555563,0.00016657084464470617,-37.55000000000291
0,51.98511673364915,0.12011733333333341,0.00019875786424423947,41.150000000001455
1,54.094295740901984,0.12019422222222229,0.00021994554578046166,43.85000000000582
0,49.82744828371981,0.12018555555555564,0.0002263786150026037,15.089999999996508
0,53.525634521103065,0.12017033333333343,0.00027059858895518707,-25.589999999996508
1,55.79031626705804,0.12013077777777788,0.00029164155805168346,58.4600000000064
1,54.84480048195361,0.12007844444444456,0.0002957270704904841,-16.900000000001455
0,52.367780601149356,0.12004366666666678,0.00030651654897793923,-86
1,62.2112785976962,0.11999511111111122,0.0003416912426258828,9.610000000000582
0,58.75304170353549,0.11989033333333343,0.0003012823426255945,-39.06999999999971
1,63.86515967274171,0.11981433333333344,0.000283912694368893,39.669999999998254
1,58.198361579964484,0.11973022222222235,0.0002212639768576774,51.87000000000262
0,53.1275462643837,0.11964855555555566,0.00019907213775272048,-30.739999999997963
0,54.366087247470645,0.11963811111111121,0.00021316077747325635,35.11999999999534
0,55.25656300704365,0.11965722222222233,0.00021887884813513725,47.650000000001455
1,56.032459988898154,0.11962322222222234,0.00021617167507978485,-24.55999999999767
0,52.1677366731612,0.1195186666666668,0.00020336111346980212,-67.61000000000058
1,55.563070078219745,0.11949411111111126,0.0002225394713643719,28.62000000000262
0,54.39435358148105,0.11941422222222238,0.0002149665467663514,-19.110000000000582
1,57.7311339870057,0.11943088888888903,0.0002143921368718965,50.93000000000029
0,52.1991312544949,0.11935555555555571,0.00018162418625211618,-92.75
0,54.446786058749886,0.11940366666666684,0.00019590765020646717,-7.669999999998254
1,58.710534940008124,0.11933700000000018,0.00019133261474157948,396.6100000000006
1,54.92656986122803,0.11924555555555573,0.0001464629132610501,92.44999999999709
0,48.8471349352338,0.11919400000000017,0.00012890976099666496,-45
1,52.78619391584221,0.11923666666666682,0.0001630741410374309,15.219999999993888
0,50.45385911998208,0.11925111111111127,0.00016948650769256501,-219.95999999999913
1,60.04991980384839,0.11927611111111126,0.00019709667011140464,41.070000000006985
0,54.17140622843152,0.1192035555555557,0.00015320859857892444,-137
1,62.56256837885056,0.11918466666666681,0.0001503520622072041,347
0,51.66552993962976,0.11900300000000014,0.00009014823487885071,59.11999999999534
1,53.98404186292015,0.1189306666666668,0.00009721683003606485,29.56999999999971
0,53.22193170861882,0.11883500000000012,0.00009128304669075993,74.52999999999884
0,57.91507057247392,0.118754888888889,0.00008767617345085965,-64.12000000000262
1,59.47924671250385,0.11862133333333344,0.00005389901999267033,135.19000000000233
1,58.04442604357694,0.118481888888889,0.0000010431038334063336,50.229999999995925
1,56.507113663636645,0.11836955555555567,-0.000054217256120175916,47.23999999999796
1,55.79591604410594,0.1183326666666668,-0.00011082641000827176,258.23999999999796
0,42.461829248193474,0.11827444444444457,-0.0001752573459162382,-43.93999999999505
1,44.426671221047954,0.11836800000000013,-0.00016015272453452634,30.469999999993888
0,43.1470825385344,0.11844000000000013,-0.00015351151361409077,-41.229999999995925
1,44.22778574391475,0.11851777777777789,-0.00013496201875035085,6.989999999997963
0,40.99995827759192,0.11865211111111124,-0.00011828303412428354,-21.75
0,41.37592827689172,0.11882233333333343,-0.00007419774052336292,15.400000000001455
0,42.66296142565899,0.11891133333333342,-0.000020413271374211672,4.120000000002619
1,48.93183987547864,0.11897422222222229,0.000035906735014329394,79.88999999999942
0,45.51194039372275,0.11894233333333341,0.000051269263386416464,47.80000000000291
1,50.96048814971188,0.11901622222222229,0.0000958917012229693,-48.63999999999942
1,50.364313701298734,0.11900822222222228,0.00010716046077112462,-97.98999999999796
0,50.06447040220452,0.11898111111111118,0.00012477025261954655,-154.47000000000116
0,57.80797811845598,0.11898488888888897,0.00014797736508614934,-12.150000000001455
1,59.46751486609519,0.1189320000000001,0.00011466022696046685,197.70000000000437
1,51.75030664397542,0.11886544444444452,0.0000586567491787926,-36.94999999999709
1,50.35039097355528,0.11885833333333344,0.000057188212094827495,49.33999999999651
0,46.409150587445914,0.11887566666666677,0.00006578381440447423,-129.8199999999997
1,55.91775242726046,0.11888177777777788,0.00010664898223380903,-68.81000000000495
1,51.96979395170967,0.11880055555555565,0.00008608562943077103,-13.159999999996217
0,48.887391202615085,0.11873366666666677,0.00008933624997044254,-106.08999999999651
0,52.50183198989914,0.11873200000000009,0.00011448396927786486,-75.38999999999942
0,53.77126130650274,0.11876733333333342,0.0001191563823680214,182.75
1,53.6875998427026,0.11879366666666676,0.00011452871496865635,183.09999999999854
0,51.82563014006128,0.11880444444444455,0.00010766898363392952,-102.90999999999622
1,53.169489276193886,0.11878655555555565,0.0001137401049683684,-79.63999999999942
1,48.58061431126416,0.11875433333333343,0.00010873648012661719,51.23999999999796
1,47.55294921508596,0.11880500000000008,0.00014190295925403662,82.29999999999563
0,45.543309839850274,0.11897744444444452,0.00019102958593295027,73.01000000000204
0,49.27253864810635,0.11913033333333341,0.0002685689590986723,-219.73999999999796
0,56.0600938624597,0.11920177777777785,0.000326161846897835,5.860000000000582
