DeltaCoin,RSI,SMA,MACD,DeltaBTC
1,59.25215696012661,0.8118888888888882,0.005896439434022849,108.68000000000029
0,57.122106035969196,0.8101444444444437,0.006025661954054851,-222.16999999999825
1,70.8852064470201,0.8094888888888883,0.006388041796654753,-9.299999999995634
1,68.42533310620426,0.8080222222222216,0.005617289642349088,148.5199999999968
1,67.51032889882741,0.8068444444444439,0.004948914497873824,546.2799999999988
1,62.87169528448074,0.8056777777777773,0.0041663860116836204,75.51000000000204
1,55.084916151839685,0.8056444444444439,0.0037688113109581867,45.150000000001455
1,50.92472178104007,0.805644444444444,0.00407199689205473,-67.56999999999971
0,50.81037907249147,0.8058444444444439,0.004776470169860825,34.18000000000029
0,50.81037907249147,0.8062999999999997,0.005616340132880815,-37.55000000000291
0,59.125068575018794,0.8070999999999997,0.006606627392839126,41.150000000001455
1,64.593521069151,0.8068555555555554,0.007061770369835352,43.85000000000582
1,63.550041658098095,0.8062555555555553,0.007142890746003827,15.089999999996508
0,62.52447428645787,0.806311111111111,0.007274896888008087,-25.589999999996508
1,67.54730915392363,0.8069777777777776,0.0074699316817949946,58.4600000000064
1,61.11958575166487,0.806122222222222,0.00723348617594799,-16.900000000001455
0,59.388949668187756,0.8056999999999999,0.007661390476834895,-86
0,62.37408088892965,0.8048333333333333,0.008289568104849154,9.610000000000582
1,66.76505982992728,0.8039222222222221,0.008746775650353311,-39.06999999999971
1,64.993435863172,0.8026444444444444,0.008887476544427786,39.669999999998254
0,65.94549492819144,0.8017777777777777,0.009182153299491458,51.87000000000262
0,72.4187141272625,0.8007,0.009353436673416482,-30.739999999997963
1,78.99270245718233,0.7990777777777777,0.008967642919067376,35.11999999999534
1,73.71793024761688,0.7969333333333333,0.007917154993784536,47.650000000001455
1,70.78933960411908,0.7946777777777778,0.007479373605604689,-24.55999999999767
0,65.95611348515817,0.7922777777777777,0.007249632654064642,-67.61000000000058
0,69.1997805051318,0.7911333333333332,0.0074516777282215285,28.62000000000262
0,69.04270188950312,0.7897,0.0074178999468257345,-19.110000000000582
1,71.23544663241383,0.7881999999999999,0.00728725412479958,50.93000000000029
1,70.43049923129246,0.7864333333333332,0.006882142488325416,-92.75
1,70.23715122844966,0.785211111111111,0.00638715065430473,-7.669999999998254
1,69.9328865769464,0.7830777777777777,0.005693002522091928,396.6100000000006
1,61.99613546492544,0.7808633333333331,0.004775118869382644,92.44999999999709
0,56.577691412060304,0.7799855555555554,0.004654109278188212,-45
1,64.85767023026045,0.7794188888888888,0.005002142719562674,15.219999999993888
1,64.13563448392547,0.7782966666666665,0.004823783326996178,-219.95999999999913
1,63.43808929196652,0.7772744444444444,0.0046074223084549,41.070000000006985
0,62.507030620087384,0.7761966666666666,0.004345704465757327,-137
1,67.90829381622251,0.77503,0.004060447081576157,347
1,60.6559567798097,0.7719966666666667,0.0032605666082164975,59.11999999999534
0,59.42382318761075,0.7704966666666666,0.0030576563806452572,29.56999999999971
1,60.90700182363298,0.7689555555555555,0.002879430506463221,74.52999999999884
0,58.27836676682643,0.7675555555555555,0.0025051941287767,-64.12000000000262
0,58.80286871630294,0.7662111111111111,0.0022761841466563126,135.19000000000233
1,58.92598114024472,0.7649777777777778,0.001910048727344238,50.229999999995925
1,57.86098906746859,0.7643666666666666,0.0014047624470243658,47.23999999999796
1,56.32408502065812,0.7642666666666665,0.0008717641409141663,258.23999999999796
0,43.018686629002126,0.7640444444444443,0.00037223882452008805,-43.93999999999505
1,48.57835035416119,0.7656666666666666,0.0010630666741476835,30.469999999993888
0,46.64539087782157,0.7668444444444443,0.001389715068775721,-41.229999999995925
1,49.10953279653874,0.7681444444444444,0.001949332255100522,6.989999999997963
0,46.48439098740111,0.7695777777777777,0.002401071540117261,-21.75
0,47.8804046186094,0.7715000000000001,0.003176912277864097,15.400000000001455
0,54.01297830607898,0.7723,0.003978412095455797,4.120000000002619
1,58.00709234865107,0.7719666666666667,0.0043631858685206915,79.88999999999942
0,55.211241551876874,0.7702222222222223,0.0044548325989632875,47.80000000000291
0,59.50303985594746,0.769088888888889,0.004812464133470473,-48.63999999999942
1,61.14228567598352,0.7677666666666667,0.004842568904663835,-97.98999999999796
0,60.75616923494871,0.7663111111111112,0.004678192537646453,-154.47000000000116
0,64.95126639034143,0.7652333333333333,0.004451251174105719,-12.150000000001455
1,67.54988672259034,0.7641,0.0037404823621085548,197.70000000000437
1,61.6469136560582,0.7620777777777779,0.0025650576986196993,-36.94999999999709
1,57.97519988158678,0.7603333333333333,0.0019132966525140516,49.33999999999651
0,48.39184718213375,0.7596,0.0015117646023570241,-129.8199999999997
0,51.27976840457917,0.7598111111111111,0.001934365300486074,-68.81000000000495
0,53.41080076405833,0.7597888888888888,0.0021910757871816955,-13.159999999996217
0,53.52554950670075,0.7593777777777777,0.0023035887969325985,-106.08999999999651
0,56.81236262141531,0.7585999999999999,0.0024035077468773647,-75.38999999999942
1,60.373587800772036,0.7583111111111109,0.0022008078212159,182.75
1,55.25104552425366,0.7578222222222222,0.0016046227114266953,183.09999999999854
0,48.79157005061309,0.7572222222222221,0.001421061022765957,-102.90999999999622
1,54.17962221948173,0.7566777777777778,0.0017973723070895398,-79.63999999999942
0,53.24152614004083,0.7562,0.0017831751127957984,51.23999999999796
1,53.69521386637022,0.7558444444444444,0.0018307536013476566,82.29999999999563
1,52.08385354615592,0.7560777777777778,0.0018241246379886444,73.01000000000204
0,48.98059054763653,0.7564233333333333,0.001962221857294444,-219.73999999999796
0,56.76873742429867,0.7568344444444445,0.0024357608992839896,5.860000000000582
1,58.18083187182543,0.7561122222222222,0.0022614669361610273,91.77999999999884
1,51.77611618511746,0.7566122222222221,0.001883928576885352,23.4800000000032
0,45.35658386165549,0.7579788888888888,0.0020771952008370453,-46.75
0,51.12143423837494,0.7588566666666665,0.0028740235797595215,17.80000000000291
0,51.35454836131964,0.7590566666666665,0.003319807822242282,-304.26000000000204
1,58.40239397630022,0.7588455555555554,0.0038201388688694493,-51.80000000000291
1,57.75063471877436,0.7579088888888887,0.0038228139302899367,53.33999999999651
1,55.290101165912624,0.7572188888888888,0.0038408782606078606,168.3199999999997
0,52.43186553065272,0.756541111111111,0.004073813049332187,-306.3799999999974
0,69.88403728911405,0.7563522222222221,0.00460713980804095,-55.150000000001455
1,71.51463600583737,0.7545522222222222,0.003978663928312365,230.65000000000146
1,62.3635693248214,0.752541111111111,0.003026992330137701,-80.29999999999563
1,61.335800544455324,0.7516966666666666,0.002796647965483623,98.9800000000032
1,57.10595135529956,0.7513188888888888,0.0025536026423728098,127.61000000000058
0,56.04711558010324,0.7517077777777776,0.0025626087551677834,-13.87000000000262
1,58.51976648608361,0.7521888888888887,0.0026213386117872606,15.160000000003492
0,55.54396350881714,0.7520555555555553,0.00250238888533727,1
1,57.856461793380326,0.7521999999999998,0.002568712850699928,21.37999999999738
1,55.20083939691595,0.7515555555555554,0.002463275979570967,99.22000000000116
